inferred_origin_date,0,2,3,4,5,6,7,8,9,11,14,15,16,19,20,21,22,23,24,25,27,28,29,30,31,33,34,35,36,37,39,40,42,46,49,50,51,54,55,56,60,61,64,65,71,72,74,79,80,84,85,86,88,89,90,91,92,93,97,98,99
2018-02-10,11769,0,0,0,0,816,0,0,0,0,0,0,0,0,10969,16028,1193,52289,1475,30664,18908,15418,31922,34836,0,925,0,173,0,0,0,0,0,0,0,156,0,3457,558,3322,48865,6724,20672,15707,16679,0,9037,8246,44964,48858,260,2116,72925,0,106,4714,0,826,0,0,0
2018-02-11,6688,0,0,0,0,843,0,0,0,0,0,0,0,0,8490,12517,1010,25678,621,18712,12489,5897,13440,25462,0,740,0,589,0,0,0,0,0,0,0,37,0,995,328,2633,22216,6768,11260,12766,7082,0,5393,5606,28485,27291,180,2540,41852,0,67,4069,0,989,0,0,0
2018-02-12,23289,0,0,0,0,861,0,0,0,0,0,0,0,0,12919,28390,1160,59866,1523,37947,20302,16545,34807,42959,0,7972,154,771,0,0,0,0,0,0,0,31,0,5264,594,3263,50355,8929,21350,17687,17853,0,10777,10490,57349,53291,259,2368,94430,0,612,4705,0,619,0,0,0
2018-02-13,25999,0,0,0,0,846,0,0,0,0,0,0,0,0,12874,26961,1041,59706,1499,38139,20125,16381,34630,41134,0,7909,114,802,0,0,0,0,0,0,0,0,0,5351,602,3375,50320,8780,20716,17655,17785,0,10816,10295,57094,52066,260,2331,96192,0,508,4881,0,820,0,0,0
2018-02-14,24389,0,0,0,0,904,0,0,0,0,0,0,0,0,12934,28402,1195,59907,1518,38258,20716,16658,35130,43392,0,8375,72,783,0,0,0,0,0,0,0,332,0,5470,612,3406,50322,8876,21103,17643,17712,0,10901,11408,57968,52684,259,2370,95274,0,474,4361,0,1152,0,0,0
2018-02-15,26166,0,0,0,0,903,0,0,0,0,0,0,0,0,12673,28251,1155,59395,1493,37323,20186,16391,34361,42921,0,8226,37,697,0,0,0,0,0,0,0,0,0,5747,592,3383,49949,8536,21180,17176,17876,0,9593,10885,57578,46189,260,2347,97263,0,544,4839,0,1165,0,0,0
2018-02-16,23775,0,0,0,0,986,0,0,0,0,0,0,0,0,12886,29202,1160,59886,1479,38178,20440,16498,34601,43509,0,8078,0,556,0,0,0,0,0,0,0,33,0,5088,586,3408,51221,8651,21333,17832,17957,0,10954,11342,57394,51314,260,2375,96133,0,535,4788,0,1163,0,0,0
2018-02-17,8794,0,0,0,0,667,0,0,0,0,0,0,0,0,9014,13028,935,43860,1116,25321,16382,9417,27174,35310,0,766,0,49,0,0,0,0,0,0,0,162,0,2560,442,2835,40827,7005,17568,13067,12661,0,7745,7029,41973,41692,206,1831,67389,0,18,4014,0,346,0,0,0
2018-02-18,5303,0,0,0,0,854,0,0,0,0,0,0,0,0,7311,11468,991,24662,620,18948,12610,5679,13754,35753,0,750,0,584,0,0,0,0,0,0,0,67,0,891,441,2174,21794,6328,11301,11621,7176,0,7426,4108,25173,25868,180,2460,44435,0,16,4139,0,691,0,0,0
2018-02-19,22341,0,0,0,0,896,0,0,0,0,0,0,0,0,12968,29528,1154,59416,1499,38656,19704,16456,34693,43827,0,8185,28,702,0,0,0,0,0,0,0,109,0,4497,635,3420,49723,8844,21302,17669,17786,0,10856,11156,57625,51927,260,2367,97974,0,584,4834,0,1156,0,0,0
2018-02-20,26015,0,0,0,0,798,0,0,0,0,0,0,0,0,12791,29235,1056,59967,1521,38823,20312,16307,34820,43867,0,8366,73,703,0,0,0,0,0,0,0,0,0,5714,618,3429,44750,8005,21347,17620,17873,0,10913,11344,57621,54254,260,2365,98415,0,514,4863,0,1120,0,0,0
2018-02-21,26350,0,0,0,0,906,0,0,0,0,0,0,0,0,13843,31191,1163,64415,1650,41598,22092,17673,37706,47039,0,8980,83,707,0,0,0,0,0,0,0,0,0,6421,666,3649,54098,9471,22953,19183,19337,0,11607,12046,62027,58830,260,2518,106574,0,537,4943,0,1242,0,0,0
2018-02-22,25435,0,0,0,0,823,0,0,0,0,0,0,0,0,13084,29385,1170,59756,1521,38317,20510,16386,34955,43924,0,8271,72,716,0,0,0,0,0,0,0,216,0,5969,616,3440,50358,8792,21376,17835,17917,0,10914,11327,57552,54770,260,2369,99269,0,527,4913,0,936,0,0,0
2018-02-23,24660,0,0,0,0,1017,0,0,0,0,0,0,0,0,13078,28733,1168,59884,1514,39061,20359,16335,34864,43754,0,7642,74,727,0,0,0,0,0,0,0,42,0,5437,587,3442,50745,8687,21346,18010,18019,0,11003,10881,56954,54080,262,2368,99289,0,454,4776,0,1157,0,0,0
2018-02-24,11759,0,0,0,0,803,0,0,0,0,0,0,0,0,11151,14654,1008,52024,1540,32096,19711,11439,32081,39656,0,132,0,175,0,0,0,0,0,0,0,229,0,3029,534,3334,49793,6677,20817,15589,17895,0,8877,8371,41692,48777,260,2336,65257,0,8,4457,0,10,0,0,0
2018-02-25,5621,0,0,0,0,826,0,0,0,0,0,0,0,0,8334,10380,1002,25035,623,18766,12116,6449,13553,32911,0,0,0,575,0,0,0,0,0,0,0,30,0,1345,421,2518,22072,6329,11108,12384,7343,0,7430,5573,26030,25885,180,2345,35427,0,0,3895,0,0,0,0,0
